x,xerr,y,yerr,
0.343236506,0.0183174908,0.00114954868,1.43176285E-05,0.00112873223
0.379779994,0.0182260126,0.00167207804,2.04947464E-05,0.00175253756
0.41613853,0.0181324929,0.00191982649,2.34152849E-05,0.00208979007
0.452307999,0.0180369914,0.00221947464,2.68309595E-05,0.00239784084
0.488286495,0.0179414898,0.0023696539,2.98081468E-05,0.00258903927
0.524074972,0.0178470016,0.00247729756,3.29606737E-05,0.00252163108
0.559675992,0.0177540183,0.00169381767,2.40417048E-05,0.00155174814
0.595094502,0.0176644921,0.00190259586,2.78306161E-05,0.00160715217
0.630337954,0.0175789893,0.0018669141,2.85964124E-05,0.0016256345
0.665413976,0.0174970329,0.00180667674,2.88938973E-05,0.00161583873
0.700332046,0.0174209774,0.00184574537,3.00886568E-05,0.00158491265
0.735102534,0.0173495114,0.00165341876,2.85689548E-05,0.00144165871
0.769736528,0.0172844827,0.00160664588,2.91266952E-05,0.00138297013
0.804246008,0.0172250271,0.00155381416,2.95259542E-05,0.00133394694
0.855768502,0.0342974663,0.00144804874,2.10689705E-05,0.00123349379
0.924201012,0.0341350138,0.00123281556,2.04566331E-05,0.0010843511
0.997213006,0.0388770103,0.00103544805,1.8575065E-05,0.000983863021
1.09426498,0.0581749678,0.000757178816,1.39692884E-05,0.000859708351
1.24950004,0.0970600247,0.000490632316,9.73627903E-06,0.00069257553
1.542575,0.196015,0.00038375656,7.39401321E-06,0.000474294386
2.22931004,0.490720034,0.000292398385,6.40177268E-06,0.000240237074
3.40001488,0.679984927,0.000264201954,9.53346989E-06,9.33342453E-05
4.80999994,0.730000019,0.000298686326,1.40797947E-05,4.09050153E-05
6.76499987,1.2249999,0.000220728165,1.86827219E-05,1.94279473E-05
8.90749931,0.917500019,-0.000420994038,6.66481283E-05,9.77251511E-06
