TIME,RATE
584568929.4707,0.06571673
584568979.4707,-0.09240053
584569029.4707,0.03247536
584569079.4707,0.07860966
584569129.4707,0.03251556
584569179.4707,0.06502825
584569229.4707,0.2682306
584569279.4707,0.03240642
584569329.4707,0.3938086
584569379.4707,0.1113479
584569429.4707,0.07898169
584569479.4707,0.1442567
584569529.4707,0.111367
584569579.4707,0.0786408
584569629.4707,0.03254569
584569679.4707,0.1105492
584569729.4707,0.06443087
584569779.4707,-0.04617146
584569829.4707,0.110676
584569879.4707,0.2681879
584569929.4707,0.267703
584569979.4707,0.2681369
584570029.4707,0.1892812
584570079.4707,0.1106998
584570129.4707,-0.09223989
584570179.4707,0.1574021
584570229.4707,0.07854947
584570279.4707,-0.04617982
584570329.4707,0.03237019
584570379.4707,0.1570033
584570429.4707,0.2362444
584570479.4707,-0.01393316
584570529.4707,0.1570764
584570579.4707,-0.01369184
584570629.4707,-0.0135364
584570679.4707,-0.04211908
584570729.4707,0.1576075
584570779.4707,0.01831738
584570829.4707,0.03256116
584570879.4707,-0.1385302
584570929.4707,0.1571744
584570979.4707,0.2356193
584571029.4707,0.1573892
584571079.4707,0.129223
584571129.4707,0.1296439
584571179.4707,0.2212869
584571229.4707,0.1109591
584571279.4707,0.07850874
584571329.4707,0.2353153
584571379.4707,-0.1385916
584571429.4707,0.1897067
584571479.4707,0.03230736
584571529.4707,-0.05985252
584571579.4707,-0.04619399
584571629.4707,-0.04617132
584571679.4707,0.07852812
584571729.4707,0.1105076
584571779.4707,-0.0461432
584571829.4707,0.0784831
584571879.4707,0.0786548
584571929.4707,0.1577436
584571979.4707,0.1572385
584572029.4707,0.07884306
584572079.4707,-0.09236053
584572129.4707,0
584572179.4707,0.3149563
584572229.4707,-0.04620336
584572279.4707,0.2353908
584572329.4707,0.1433551
584572379.4707,0.07836184
584572429.4707,0
584572479.4707,0.03253965
584572529.4707,0.032264
584572579.4707,0.0786684
584572629.4707,0.2361025
584572679.4707,0.1108752
584572729.4707,0.0785971
584572779.4707,0.07869431
584572829.4707,0.3000125
584572879.4707,0.1572327
584572929.4707,-0.0135115
584572979.4707,0.07841057
