,f,per
0,1.4265335235378031e-05,427.96001998339136
1,2.8530670470756063e-05,665.1410482702605
2,4.2796005706134094e-05,89.62574267054136
3,5.7061340941512125e-05,23.126364936961373
4,7.132667617689016e-05,64.22821832949975
5,8.559201141226819e-05,64.86886183210164
6,9.985734664764622e-05,11.441742105226874
7,0.00011412268188302425,123.44176543292564
8,0.0001283880171184023,49.781235544233816
9,0.0001426533523537803,2.327837056987056
10,0.00015691868758915833,27.378153259688485
11,0.00017118402282453638,95.6040156156214
12,0.00018544935805991442,42.8184172384545
13,0.00019971469329529244,10.368500893590298
14,0.00021398002853067046,8.743521735184169
15,0.0002282453637660485,0.7270740684187675
16,0.00024251069900142655,1.7673153948476221
17,0.0002567760342368046,18.80770944960691
18,0.0002710413694721826,64.33331995607844
19,0.0002853067047075606,13.153766781878169
20,0.00029957203994293867,17.30101178396639
21,0.00031383737517831666,3.628710493911797
22,0.0003281027104136947,19.2910541650565
23,0.00034236804564907275,13.871360382591698
24,0.0003566333808844508,3.5631002534078804
25,0.00037089871611982884,7.064092088968041
26,0.00038516405135520683,3.7398386407901345
27,0.0003994293865905849,2.128571003084958
28,0.0004136947218259629,4.032285356366797
29,0.0004279600570613409,13.591310828367467
30,0.00044222539229671896,3.820447003659101
31,0.000456490727532097,7.970143800872366
32,0.00047075606276747505,0.7971179235122511
33,0.0004850213980028531,2.4080296000885784
34,0.0004992867332382311,3.267487675393771
35,0.0005135520684736092,1.453288784231096
36,0.0005278174037089871,14.205577506930435
37,0.0005420827389443652,1.9960722316634485
38,0.0005563480741797432,7.83523536829597
39,0.0005706134094151213,1.7705306731441135
40,0.0005848787446504993,0.8059879272989846
41,0.0005991440798858773,11.688807361876034
42,0.0006134094151212554,4.750242457842485
43,0.0006276747503566333,0.7517165970193331
44,0.0006419400855920114,8.66892252638001
45,0.0006562054208273894,0.24007375856959495
46,0.0006704707560627675,2.726915227000581
47,0.0006847360912981455,1.3264491205145699
48,0.0006990014265335235,3.152468013486864
49,0.0007132667617689016,1.8242838007800402
50,0.0007275320970042796,0.954066745409049
51,0.0007417974322396577,4.207569289405415
52,0.0007560627674750356,0.7103584261889251
53,0.0007703281027104137,2.2640924391953146
54,0.0007845934379457917,0.11077473726236432
55,0.0007988587731811698,1.0928048959976315
56,0.0008131241084165478,2.9284744901383273
57,0.0008273894436519258,0.06335180917847485
58,0.0008416547788873039,4.986535170409588
59,0.0008559201141226818,0.08425986546550832
60,0.0008701854493580599,2.2216146044793406
61,0.0008844507845934379,0.5025225560040292
62,0.000898716119828816,2.26433485235973
63,0.000912981455064194,1.1876536488546647
64,0.000927246790299572,1.7241986527018
65,0.0009415121255349501,0.013580913431234886
66,0.0009557774607703281,0.04579534494282695
67,0.0009700427960057062,0.07470923462235639
68,0.0009843081312410841,1.0704132651666516
69,0.0009985734664764623,0.17352705225889545
70,0.0010128388017118402,2.8351213907101465
71,0.0010271041369472184,0.46867722818727353
72,0.0010413694721825963,0.17268059262305743
73,0.0010556348074179742,0.15432806778510916
74,0.0010699001426533524,0.8297564599933791
75,0.0010841654778887303,0.3195679112482115
76,0.0010984308131241085,0.13419845039619718
77,0.0011126961483594864,0.1418863305073723
78,0.0011269614835948646,1.8915975505188316
79,0.0011412268188302425,0.34293462764805727
80,0.0011554921540656204,0.5909632633826933
81,0.0011697574893009986,0.017415700372259722
82,0.0011840228245363765,0.04974516290571293
83,0.0011982881597717547,0.41561107406362596
84,0.0012125534950071326,0.5439666520850089
85,0.0012268188302425108,0.3355689849174307
86,0.0012410841654778887,0.4383683113186299
87,0.0012553495007132666,0.9889409510967366
88,0.0012696148359486448,0.4890961458114621
89,0.0012838801711840227,0.4340780811898539
90,0.0012981455064194009,0.16465807473341962
91,0.0013124108416547788,1.2064011020251388
92,0.001326676176890157,0.9052396230524338
93,0.001340941512125535,0.029858395940120207
94,0.001355206847360913,0.2818240501439442
95,0.001369472182596291,0.018352922059079898
96,0.001383737517831669,0.15449667245054646
97,0.001398002853067047,1.3406677549354473
98,0.001412268188302425,0.7593205331716835
99,0.0014265335235378032,0.7107150997255107
100,0.0014407988587731811,0.9051735652208778
101,0.0014550641940085593,0.26654467226278566
102,0.0014693295292439372,0.7235039133177775
103,0.0014835948644793154,0.09239942186904997
104,0.0014978601997146933,0.4243610845047904
105,0.0015121255349500712,0.2198270280546042
106,0.0015263908701854494,0.17368324999390736
107,0.0015406562054208273,0.8736210164039447
108,0.0015549215406562055,0.033161737577521305
109,0.0015691868758915834,0.4681380395683756
110,0.0015834522111269616,0.11744495630639501
111,0.0015977175463623395,1.6233033154335592
112,0.0016119828815977174,0.15847555678923964
113,0.0016262482168330956,0.11023145558015988
114,0.0016405135520684735,0.0038485891449536415
115,0.0016547788873038517,0.5245116108043258
116,0.0016690442225392296,0.01827754054179216
117,0.0016833095577746078,0.006467764450787308
118,0.0016975748930099857,0.4699728878273356
119,0.0017118402282453636,0.011346206507553367
120,0.0017261055634807418,0.3003061219066836
121,0.0017403708987161197,0.3730299875438062
122,0.0017546362339514979,0.3502760480544585
123,0.0017689015691868758,0.49072991514606923
124,0.001783166904422254,1.3927631925781045
125,0.001797432239657632,0.6134291218125464
126,0.00181169757489301,0.054432734289045805
127,0.001825962910128388,0.6160670435049337
128,0.001840228245363766,0.6734412131262999
129,0.001854493580599144,0.33930461527513756
130,0.001868758915834522,0.1461484925035224
131,0.0018830242510699002,0.09989176629777223
132,0.0018972895863052781,0.11362176298952904
133,0.0019115549215406563,0.28574788175695226
134,0.0019258202567760342,0.6921225414181782
