x,xerr,y,yerr,
0.33276251,0.018342495,0.00327792112,2.95599275E-05,0.00260276627
0.369357497,0.018252492,0.00318196951,2.89098498E-05,0.00251472509
0.405769467,0.0181594938,0.00307067251,2.84953803E-05,0.00243867142
0.441993475,0.0180645138,0.00308329193,2.88410756E-05,0.00237144367
0.478026509,0.0179684907,0.00296728872,2.88053798E-05,0.00231145136
0.513868988,0.0178740025,0.00273302663,2.85745209E-05,0.00225766446
0.549523473,0.0177805126,0.00260872301,2.89481268E-05,0.00220825663
0.584993482,0.0176894963,0.00250781793,2.90115549E-05,0.00216371752
0.620285988,0.0176029801,0.00239774678,2.87792409E-05,0.00212281849
0.655408978,0.0175200105,0.00228534848,2.8600849E-05,0.00208508945
0.690370977,0.017441988,0.00192874856,2.68542644E-05,0.00204963819
0.725182474,0.0173695087,0.00169380265,2.57621177E-05,0.00201725354
0.759854496,0.0173025131,0.00147891836,2.4697114E-05,0.0019866107
0.794398546,0.0172415078,0.00140190171,2.46621385E-05,0.00195805589
0.828826547,0.0171864927,0.00139436964,2.52887148E-05,0.00193106453
0.863151014,0.0171380043,0.00145675894,2.65552644E-05,0.00190578261
0.897384524,0.0170954764,0.0014086921,2.68211297E-05,0.00188155123
0.931539476,0.017059505,0.00140049611,2.74516824E-05,0.0018589414
0.968058944,0.0194599926,0.0013265647,2.57381689E-05,0.00183571619
1.02635443,0.0388354957,0.00128208625,1.87074493E-05,0.0018015746
1.10397005,0.0387800336,0.00127082609,1.96495457E-05,0.001759156
1.18153,0.0387800336,0.00135688588,2.14732172E-05,0.00172056374
1.25913,0.0388199091,0.00128500862,2.19819631E-05,0.00168518256
1.33684993,0.0389000177,0.00130686013,2.33140436E-05,0.00165253459
1.41475999,0.0390100479,0.00136070198,2.4924957E-05,0.00162224227
1.49289501,0.0391249657,0.00139499712,2.66178904E-05,0.00159401295
1.59094,0.0589200258,0.00140044547,2.33528754E-05,0.00156119978
1.70904493,0.0591849685,0.00149614166,2.57983447E-05,0.00152595981
1.83012497,0.0618950129,0.00158560113,2.83360096E-05,0.00149178086
1.95908999,0.0670700073,0.00160663261,3.06626716E-05,0.00145893754
2.11583996,0.0896799564,0.0016609428,2.9480334E-05,0.00142319885
2.31784487,0.112324953,0.00184597413,3.53619762E-05,0.00138163986
2.56510496,0.134935141,0.00189366436,3.70965208E-05,0.00133689027
2.84252501,0.142484903,0.0020829956,4.1627809E-05,0.00129276072
3.16000509,0.174995065,0.00220308104,4.2261192E-05,0.00124903105
3.50999999,0.174999952,0.00246228022,4.92267936E-05,0.00120683783
3.89499998,0.210000038,0.00268640462,5.15417887E-05,0.00116670388
4.32750034,0.222500086,0.00289698411,5.75088779E-05,0.00112723291
4.80500031,0.254999876,0.00312999357,6.1814826E-05,0.00108945917
5.33749962,0.277499914,0.00359224458,7.135333E-05,0.00105271547
5.95749998,0.34250021,0.00406196807,7.79509792E-05,0.00101584557
6.75250006,0.452499866,0.00421822025,8.33464801E-05,0.000975497474
8.00250053,0.797500134,0.0037412981,8.32810256E-05,0.000924413151
9.38500023,0.585000038,0.00377789233,0.000146703271,0.000876053469
