x,xerr,y,yerr,
0.348468512,0.018304497,0.00575705292,3.58809593E-05,0.00522261346
0.384986013,0.0182130039,0.00578212086,3.59902697E-05,0.0051029427
0.421317518,0.0181185007,0.0057944241,3.6299265E-05,0.00499682734
0.457459509,0.0180234909,0.00565674808,3.6325273E-05,0.00490184873
0.493411005,0.0179280043,0.0055672056,3.69439003E-05,0.00481615681
0.52917254,0.0178335011,0.00543972943,3.79124031E-05,0.00473880768
0.564746976,0.0177409947,0.00537075475,3.89031375E-05,0.00466655614
0.600139976,0.017652005,0.00516594248,3.88861154E-05,0.00460112933
0.635359049,0.0175670087,0.00493301917,3.85411404E-05,0.00454072282
0.670412064,0.017486006,0.0047045839,3.83967526E-05,0.00448456639
0.70530802,0.0174099803,0.00439441297,3.79021403E-05,0.00443119137
0.740058005,0.0173400044,0.00402658107,3.7214777E-05,0.00438248832
0.774673462,0.0172754824,0.00379861728,3.7104579E-05,0.00433570985
0.809166431,0.0172174871,0.00365359499,3.73876173E-05,0.00429234933
0.843549013,0.017165035,0.00355926459,3.792606E-05,0.00425061909
0.877833009,0.0171189904,0.0035636879,3.90217392E-05,0.00421191799
0.912031531,0.0170795023,0.00338255824,3.90808855E-05,0.00417402573
0.946156502,0.0170454979,0.00328511791,3.95949646E-05,0.00413886644
0.982650995,0.0194489956,0.00323129445,3.77512515E-05,0.004102604
1.0215199,0.0194199681,0.00319274748,3.8640781E-05,0.00406574784
1.06033993,0.0194000602,0.00325569604,4.01596953E-05,0.00403063372
1.09913003,0.019389987,0.00330029312,4.1591582E-05,0.00399710052
1.137905,0.0193849802,0.00325213186,4.25343023E-05,0.00396500994
1.17667508,0.0193850398,0.00334605807,4.41387419E-05,0.00393424369
1.21545506,0.0193949342,0.00338052073,4.55260451E-05,0.00390469213
1.25426006,0.0194100738,0.00330515439,4.63941869E-05,0.00387625932
1.29309511,0.0194249749,0.00340587529,4.81131246E-05,0.00384886772
1.33196998,0.0194500089,0.00333257718,4.88968872E-05,0.00382244051
1.37089503,0.0194749832,0.00338022481,5.05243661E-05,0.00379691413
1.40986502,0.0194950104,0.00323711475,5.06485012E-05,0.0037722399
1.44888997,0.0195299983,0.00327450922,5.1955707E-05,0.0037483559
1.48798001,0.0195599794,0.00331824878,5.37695851E-05,0.00372521882
1.52713001,0.0195900202,0.00335067837,5.57694657E-05,0.00370281283
1.56633997,0.0196199417,0.0033553231,5.74928163E-05,0.00368112745
1.60560989,0.0196500421,0.00328839966,5.87169161E-05,0.00365687371
1.64494503,0.01968503,0.003454488,6.13476077E-05,0.00363966729
1.68434,0.0197100043,0.00362612796,6.4131309E-05,0.00362163549
1.72379005,0.0197399855,0.00342456112,6.37175617E-05,0.00360078178
1.76329505,0.0197650194,0.00356008112,6.59488578E-05,0.00358106801
1.80285001,0.0197899938,0.00343160355,6.66589112E-05,0.00356262457
1.84493494,0.0222949386,0.00343868532,6.61140657E-05,0.00354359765
1.91189504,0.0446650386,0.00353325321,5.06143333E-05,0.00351346121
2.00131488,0.0447549224,0.0035098521,5.30696088E-05,0.00347765512
2.09088993,0.0448200703,0.00366549846,5.68825126E-05,0.00344239292
2.18059015,0.0448800325,0.00357577996,6.08841328E-05,0.0034098411
2.27038503,0.0449149609,0.00375555828,7.17032744E-05,0.00337689975
2.382725,0.0674250126,0.00368880783,6.54396499E-05,0.00333894533
2.51761007,0.0674600601,0.00369000621,6.81685924E-05,0.00329705048
2.65255022,0.0674799681,0.00390337547,7.3056457E-05,0.00325721968
2.79001999,0.0699899197,0.00371760339,7.41741242E-05,0.00321916654
2.93500996,0.0750000477,0.00386960944,7.60901312E-05,0.00318148755
3.1100049,0.0999950171,0.00396636641,7.00797973E-05,0.00313943578
3.30999994,0.100000024,0.00410197256,7.57701418E-05,0.00309366244
3.50999999,0.0999999046,0.00409858627,8.03018411E-05,0.00305197481
3.7349999,0.125,0.00418381765,7.64665892E-05,0.00300839869
3.99499989,0.13500011,0.00440056575,8.04891533E-05,0.00296171359
4.26749992,0.137500048,0.00453562709,8.58042476E-05,0.00291656819
4.57000017,0.164999962,0.00449333247,8.41113942E-05,0.00287065841
4.90250015,0.167500019,0.00471020769,9.19448721E-05,0.00282417983
5.27999973,0.2099998,0.00487880409,9.15722994E-05,0.00277602812
5.69999981,0.210000038,0.00519389892,0.00010244525,0.00272695138
6.15999985,0.25,0.00591429835,0.000110349203,0.00267831259
6.71500015,0.305000067,0.00582308555,0.000114934395,0.00262544607
7.58749962,0.567499876,0.0051489654,0.000102504935,0.00255372631
8.94000053,0.785000324,0.00557115115,0.000137337483,0.00245926925
9.81500053,0.0899996758,0.00609113649,0.000584650668,0.00240273238
