,f,per
0,1.2383900928792569e-05,964.9798869995565
1,2.4767801857585138e-05,1992.768877759411
2,3.715170278637771e-05,74.87918705611992
3,4.9535603715170275e-05,128.7831716612993
4,6.191950464396285e-05,36.392715902358226
5,7.430340557275542e-05,33.14460710029803
6,8.668730650154798e-05,38.23672932920104
7,9.907120743034055e-05,56.779216421181324
8,0.00011145510835913312,7.008950056199578
9,0.0001238390092879257,24.434244266199897
10,0.00013622291021671827,28.231363671631165
11,0.00014860681114551083,13.12106504878988
12,0.0001609907120743034,18.29245592125747
13,0.00017337461300309597,72.1334035128723
14,0.00018575851393188853,11.19951147396623
15,0.0001981424148606811,19.763388972794143
16,0.00021052631578947367,53.507724326753085
17,0.00022291021671826624,7.321089521195277
18,0.0002352941176470588,9.589058333702328
19,0.0002476780185758514,8.801175519064422
20,0.00026006191950464394,12.246756728314114
21,0.00027244582043343653,3.9760910595879313
22,0.00028482972136222907,19.4666970140456
23,0.00029721362229102167,38.190068377462175
24,0.0003095975232198142,26.605808713042013
25,0.0003219814241486068,3.9272473361614226
26,0.00033436532507739934,1.704415586747068
27,0.00034674922600619193,1.3532245051730287
28,0.0003591331269349845,16.870992624357356
29,0.00037151702786377707,19.005380301363076
30,0.0003839009287925696,10.163090412748382
31,0.0003962848297213622,0.007593366277548018
32,0.0004086687306501548,37.30574234965703
33,0.00042105263157894734,26.168006105460577
34,0.00043343653250773993,0.7424515561328543
35,0.00044582043343653247,33.337318536042375
36,0.00045820433436532507,30.01449034108498
37,0.0004705882352941176,0.9168968321374052
38,0.0004829721362229102,9.85527099906334
39,0.0004953560371517028,16.96352936697725
40,0.0005077399380804953,24.405064496165153
41,0.0005201238390092879,32.39285300146628
42,0.0005325077399380804,9.623344943395097
43,0.0005448916408668731,39.08308796130451
44,0.0005572755417956656,5.210071093219054
45,0.0005696594427244581,13.877257317052722
46,0.0005820433436532507,17.426867550847746
47,0.0005944272445820433,14.33949556924981
48,0.0006068111455108359,11.810755076520294
49,0.0006191950464396284,7.875375251068384
50,0.0006315789473684211,8.281580293474816
51,0.0006439628482972136,7.647426356132219
52,0.0006563467492260061,1.0955203582761361
53,0.0006687306501547987,3.756012957670149
54,0.0006811145510835913,10.719348175237569
55,0.0006934984520123839,44.63885807416805
56,0.0007058823529411764,7.625256003722871
57,0.000718266253869969,36.04602850061098
58,0.0007306501547987616,30.751729605386465
59,0.0007430340557275541,2.722979718290631
60,0.0007554179566563467,13.167063842119981
61,0.0007678018575851392,0.050692590112131654
62,0.0007801857585139319,1.2154096715292781
63,0.0007925696594427244,1.2995527972501095
64,0.000804953560371517,16.13591881308283
65,0.0008173374613003096,17.77090546462783
66,0.0008297213622291021,11.004974889035973
67,0.0008421052631578947,0.2883572861392204
68,0.0008544891640866872,30.037791182987363
69,0.0008668730650154799,21.38606344734648
70,0.0008792569659442724,4.658987517878668
71,0.0008916408668730649,11.801348381117634
72,0.0009040247678018575,13.332086437664593
73,0.0009164086687306501,22.55764586536052
74,0.0009287925696594427,3.041463910016582
75,0.0009411764705882352,4.613409344691961
76,0.0009535603715170278,1.3244673525495554
77,0.0009659442724458204,5.0822425645921845
78,0.000978328173374613,18.169777907366804
79,0.0009907120743034056,22.232105072134306
80,0.001003095975232198,4.192358594463458
81,0.0010154798761609907,11.22224445640804
82,0.0010278637770897833,17.270996542149593
83,0.0010402476780185757,21.389108095288012
84,0.0010526315789473684,8.90894119290656
85,0.0010650154798761608,0.012806010424227835
86,0.0010773993808049535,10.118335234105901
87,0.0010897832817337461,4.402132501613734
88,0.0011021671826625386,4.7072253293074615
89,0.0011145510835913312,38.37333616157873
90,0.0011269349845201239,16.263398990034865
91,0.0011393188854489163,5.498432570869742
92,0.001151702786377709,9.466677933341709
93,0.0011640866873065014,11.247176740273181
94,0.001176470588235294,9.550385273752914
95,0.0011888544891640867,17.431660600899754
96,0.001201238390092879,27.554863381640963
97,0.0012136222910216717,2.7656167026804015
98,0.0012260061919504644,16.901267677049464
99,0.0012383900928792568,20.771883743314397
100,0.0012507739938080495,8.94095516390908
101,0.0012631578947368421,22.641813749502077
102,0.0012755417956656346,5.8165240078209335
103,0.0012879256965944272,15.629277395357093
104,0.0013003095975232196,0.15474014812162573
105,0.0013126934984520123,2.002921000294882
106,0.001325077399380805,5.5793819082888385
107,0.0013374613003095974,0.8459960771474239
108,0.00134984520123839,8.448780583187562
109,0.0013622291021671827,7.530325854812983
110,0.001374613003095975,32.98427441145898
111,0.0013869969040247677,2.8972323055507285
112,0.0013993808049535604,15.46663381058199
113,0.0014117647058823528,0.026443237041775213
114,0.0014241486068111455,8.12977822836188
115,0.001436532507739938,3.3834425229627034
116,0.0014489164086687305,17.010174018071258
117,0.0014613003095975232,2.7828846368023705
118,0.0014736842105263156,18.403887820224963
119,0.0014860681114551083,4.896314041753539
120,0.001498452012383901,17.080069307739183
121,0.0015108359133126934,9.576314970078752
122,0.001523219814241486,8.513522569877205
123,0.0015356037151702784,20.636902524935895
124,0.001547987616099071,14.497387937026655
125,0.0015603715170278637,42.54918817248218
126,0.0015727554179566562,11.844764083514855
127,0.0015851393188854488,17.891907861305747
128,0.0015975232198142415,12.155823749104403
129,0.001609907120743034,0.9762951628254706
130,0.0016222910216718265,2.201884565251728
131,0.0016346749226006192,2.984288810309428
132,0.0016470588235294116,13.645698671555836
133,0.0016594427244582043,20.228780711011588
134,0.0016718266253869967,4.069941314332789
135,0.0016842105263157893,7.321630245437071
136,0.001696594427244582,33.08946238461036
137,0.0017089783281733744,14.023936287708215
