TIME,RATE
150897652.8,-4.291655
150897702.8,5.095334
150897752.8,-14.22076
150897802.8,5.220827
150897852.8,-14.39396
150897902.8,4.317009
150897952.8,5.702364
150898002.8,-34.83398
150898052.8,-24.33658
150898102.8,-15.04545
150898152.8,-6.22271
150898202.8,-15.4133
150898252.8,-5.561385
150898302.8,-14.65465
150898352.8,-15.91963
150898402.8,-25.66693
150898452.8,-26.10698
150898502.8,3.366935
150898552.8,3.347674
150898602.8,-15.505
150898652.8,-6.045362
150898702.8,-5.98882
150898752.8,3.560222
150898802.8,3.68893
150898852.8,-25.82135
150898902.8,2.823139
150898952.8,-5.525289
150899002.8,-15.63886
150899052.8,-15.89399
150899102.8,-15.19426
150899152.8,3.487147
150899202.8,3.781957
150899252.8,-3.545382
150899302.8,5.839227
150899352.8,-5.476832
150899402.8,-5.097345
150899452.8,5.253507
150899502.8,-23.60065
150899552.8,-4.560918
150899602.8,-13.55498
150899652.8,-5.444247
150899702.8,-14.1355
150899752.8,-15.28768
150899802.8,-5.344584
150899852.8,3.664625
150899902.8,3.898566
150899952.8,-5.270294
150900002.8,5.194389
150900052.8,-5.444314
150900102.8,4.440801
150900152.8,3.858576
150900202.8,-4.856748
150900252.8,4.578808
150900302.8,4.580951
150900352.8,4.117773
150900402.8,4.376307
150900452.8,5.434232
150900502.8,-15.63477
150900552.8,-6.101575
150900602.8,4.067389
150900652.8,4.17616
150900702.8,-5.238178
150900752.8,3.689157
150900802.8,3.893834
150900852.8,-13.55678
150900902.8,4.028289
150900952.8,3.701854
150901002.8,3.76298
150901052.8,-6.691287
150901102.8,-6.454401
150901152.8,4.170518
150901202.8,3.770759
150901252.8,-25.92693
150901302.8,3.999216
150901352.8,4.4823
150901402.8,4.357571
150901452.8,4.270967
150901502.8,-5.641498
150901552.8,3.696443
150901602.8,-6.274861
150901652.8,3.185197
150901702.8,-36.21821
150901752.8,3.246271
150901802.8,2.790875
150901852.8,3.480094
150901902.8,3.291996
150901952.8,-15.67367
150902002.8,3.759405
150902052.8,3.383234
150902102.8,4.522846
150902152.8,3.834499
150902202.8,3.639537
150902252.8,-16.03024
150902302.8,4.300563
150902352.8,-6.470303
150902402.8,3.786913
150902452.8,3.15481
150902502.8,3.427413
150902552.8,-6.644577
150902602.8,-6.656894
150902652.8,4.110024
150902702.8,3.762136
150902752.8,-16.33745
150902802.8,2.994802
150902852.8,-6.049789
150902902.8,-5.916192
150902952.8,3.900713
150903002.8,3.704808
150903052.8,2.642096
150903102.8,-16.48562
150903152.8,3.953425
150903202.8,-16.83551
150903252.8,3.697692
150903302.8,-5.670708
150903352.8,-6.107616
150903402.8,-6.160965
150903452.8,3.456411
150903502.8,2.892519
150903552.8,-5.803872
150903602.8,-5.976735
150903652.8,-5.253074
150903702.8,-6.041646
150903752.8,4.180794
150903802.8,3.914608
150903852.8,-5.26233
150903902.8,3.270501
150903952.8,3.66526
150904002.8,2.976562
150904052.8,3.649738
150904102.8,4.132445
150904152.8,4.536266
150904202.8,3.76136
150904252.8,-6.023367
150904302.8,-6.480195
150904352.8,4.476316
150904402.8,3.237166
150904452.8,-25.67655
150904502.8,4.556117
150904552.8,3.087434
150904602.8,3.318054
150904652.8,4.33047
150904702.8,-15.4963
150904752.8,-6.296954
150904802.8,-6.360585
150904852.8,3.423997
150904902.8,-6.98426
150904952.8,-15.89975
150905002.8,-6.263205
150905052.8,2.969298
150905102.8,-5.042994
150905152.8,-15.8962
150905202.8,3.018177
150905252.8,-4.901747
150905302.8,-5.666898
150905352.8,-14.85239
150905402.8,3.53995
150905452.8,3.966388
150905502.8,4.064312
150905552.8,-15.70209
150905602.8,-6.21891
150905652.8,3.288447
150905702.8,-7.229928
150905752.8,NULL
150905802.8,3.565893
150905852.8,-8.366894
150905902.8,4.051562
150905952.8,-9.570209
150906002.8,4.033806
150906052.8,-4.927841
150906102.8,-5.316932
150906152.8,-5.850538
150906202.8,3.987024
150906252.8,2.971879
150906302.8,-5.881557
150906352.8,2.539895
150906402.8,4.166306
150906452.8,-6.367232
150906502.8,-5.729605
150906552.8,3.16412
150906602.8,2.482513
150906652.8,-15.96534
150906702.8,-7.248313
150906752.8,-16.47263
150906802.8,3.492556
150906852.8,-7.109807
150906902.8,3.09331
150906952.8,-7.141033
150907002.8,2.413072
150907052.8,2.030707
150907102.8,2.256198
150907152.8,-17.64509
150907202.8,2.081675
150907252.8,2.283515
150907302.8,-7.714625
150907352.8,1.820809
150907402.8,-17.58416
150907452.8,2.096195
150907502.8,-7.795305
150907552.8,-7.493489
150907602.8,3.626893
150907652.8,2.151791
150907702.8,-26.25397
150907752.8,2.234464
150907802.8,2.218204
150907852.8,-7.717754
150907902.8,-7.78835
150907952.8,-36.5916
150908002.8,-7.187653
150908052.8,2.284367
150908102.8,-7.335374
150908152.8,-7.566354
150908202.8,-7.696297
