x,xerr,y,yerr,
0.345786005,0.0366210043,0.000758263108,1.38195765E-05,0.000791875704
0.418657482,0.036250487,0.00149871141,2.55609193E-05,0.00168390467
0.490777493,0.0358694941,0.0020838459,3.47323185E-05,0.00217555976
0.562143505,0.0354965329,0.00159799086,2.96672788E-05,0.00138370751
0.632786512,0.0351464748,0.0016879132,3.25888468E-05,0.00127042772
0.720077038,0.0521440208,0.00147046859,2.62848625E-05,0.00118027278
0.840910494,0.0686894655,0.00116665824,2.21439441E-05,0.000964265899
1.16947997,0.259880036,0.000457472721,9.03034743E-06,0.000596201571
1.952245,0.522884905,0.000281805347,8.3401992E-06,0.000210420476
3.30756474,0.832435012,0.0003067902,1.4789588E-05,5.4361939E-05
6.38749981,2.24750018,0.000279486325,2.00673439E-05,1.19766892E-05
9.14750004,0.512499809,5.50903605E-05,0.000132770103,3.00769238E-06
