x,xerr,y,yerr,
0.343236506,0.0183174908,0.00181488099,3.39008257E-05,0.00193232181
0.379779994,0.0182260126,0.00291756378,5.14830645E-05,0.00312869041
0.41613853,0.0181324929,0.00364879123,6.14230667E-05,0.0038630811
0.452307999,0.0180369914,0.00419262843,7.01955141E-05,0.00457669562
0.488286495,0.0179414898,0.0047633294,8.03253934E-05,0.00508482428
0.524074972,0.0178470016,0.00510453945,8.95612102E-05,0.00507571828
0.559675992,0.0177540183,0.00346516352,6.46008921E-05,0.00317768101
0.595094502,0.0176644921,0.00393473962,7.49662213E-05,0.00336620328
0.630337954,0.0175789893,0.0040769442,7.90949052E-05,0.00347676058
0.665413976,0.0174970329,0.00409326889,8.11387144E-05,0.00352346012
0.717681527,0.0347704887,0.00400669966,5.86487731E-05,0.00339277484
0.786961555,0.0345095098,0.0037067316,5.91609896E-05,0.00313971983
0.855768502,0.0342974663,0.0034291707,6.02817272E-05,0.00293137366
0.943652511,0.0535865128,0.00276794727,4.61583259E-05,0.00259964052
1.07483947,0.0776004791,0.00194406661,3.55223565E-05,0.00227276096
1.28846502,0.136025012,0.00136366347,2.60862398E-05,0.00179529889
1.70046496,0.275974989,0.00109712232,2.17503966E-05,0.00118189072
2.52072001,0.544280052,0.000846829091,2.38619614E-05,0.000610923395
3.82999992,0.764999866,0.000639348524,2.97408315E-05,0.000273980026
5.68499994,1.09000015,0.000715613249,4.19623539E-05,0.000127195366
8.27499962,1.49999976,0.000137915631,8.40237044E-05,6.07890106E-05
