x,xerr,y,yerr,
0.343236506,0.0183174908,0.00147640065,1.89778821E-05,0.00156280829
0.379779994,0.0182260126,0.00224221265,2.72248544E-05,0.00235465355
0.41613853,0.0181324929,0.00256299623,3.0743995E-05,0.00280236336
0.452307999,0.0180369914,0.00299102091,3.50918781E-05,0.00321809878
0.488286495,0.0179414898,0.00340564991,3.98937227E-05,0.00349713117
0.524074972,0.0178470016,0.00343121821,4.28830936E-05,0.00345987151
0.559675992,0.0177540183,0.00241651409,3.22189517E-05,0.00228541181
0.595094502,0.0176644921,0.00271105068,3.68246474E-05,0.00238652877
0.630337954,0.0175789893,0.00283015077,3.88129665E-05,0.00243867259
0.665413976,0.0174970329,0.00286182482,3.9957944E-05,0.00245207851
0.700332046,0.0174209774,0.00287786056,4.12472473E-05,0.00243530539
0.735102534,0.0173495114,0.00262299203,3.95874158E-05,0.00226119882
0.769736528,0.0172844827,0.00259073358,4.05240971E-05,0.00219995319
0.804246008,0.0172250271,0.00256926054,4.16468902E-05,0.00214960752
0.838643014,0.017171979,0.00257505686,4.31043954E-05,0.00209217193
0.872940481,0.0171254873,0.00240822462,4.24046302E-05,0.00196228921
0.907150507,0.0170845091,0.00221694331,4.17347655E-05,0.00186757639
0.96073699,0.0365020037,0.00180055341,2.69004559E-05,0.0017771998
1.03606451,0.0388255119,0.00142936013,2.46498512E-05,0.00164621463
1.13305497,0.0581649542,0.00114183896,1.92859643E-05,0.00148501666
1.24944496,0.0582250357,0.000972982554,1.93017222E-05,0.00130788342
1.3856051,0.07793504,0.000948556873,1.80223269E-05,0.00112269714
1.58133006,0.117789984,0.000794108782,1.54478457E-05,0.000923716987
1.89499998,0.195879936,0.000718600873,1.40759294E-05,0.000695679395
2.60044003,0.509559989,0.000571202429,1.26954947E-05,0.000428489235
3.7874999,0.677500129,0.000503858784,1.58077073E-05,0.000218348912
5.25250006,0.787499905,0.000514585932,2.10936232E-05,0.000119208344
7.60500002,1.56500006,0.000206509634,2.89154195E-05,6.37273261E-05
9.52750015,0.357500076,0.000229409561,0.0001418131,3.89156157E-05
