x,xerr,y,yerr,
0.33276251,0.018342495,0.00515306508,5.77262217E-05,0.00572573999
0.369357497,0.018252492,0.00518724276,5.77672508E-05,0.00529744849
0.405769467,0.0181594938,0.00517558586,5.81255299E-05,0.00494095031
0.441993475,0.0180645138,0.00514371274,5.87447576E-05,0.00463756872
0.478026509,0.0179684907,0.00504299579,5.95121128E-05,0.00437596254
0.513868988,0.0178740025,0.00486363005,6.07569455E-05,0.0041482267
0.549523473,0.0177805126,0.00449922308,6.0846578E-05,0.00394627219
0.584993482,0.0176894963,0.00414324366,5.98517145E-05,0.00376800937
0.620285988,0.0176029801,0.00400535576,5.979876E-05,0.00360838021
0.655408978,0.0175200105,0.00387050631,5.98446386E-05,0.00346451346
0.690370977,0.017441988,0.0035995401,5.90011296E-05,0.00333315367
0.725182474,0.0173695087,0.00339613319,5.8749094E-05,0.00321457139
0.759854496,0.0173025131,0.00306998403,5.73683683E-05,0.00310521852
0.794398546,0.0172415078,0.00289574475,5.72386271E-05,0.00300491787
0.845964551,0.034324497,0.002581876,3.98848242E-05,0.00287088542
0.91444397,0.0341549814,0.00213530846,3.8378832E-05,0.00270991982
0.987489522,0.0388905406,0.00202674582,3.70934868E-05,0.00256065046
1.08456504,0.0581849813,0.001853497,3.11687872E-05,0.00239154021
1.20093,0.0581799746,0.00194462016,3.47072164E-05,0.00221728976
1.31743002,0.0583199859,0.00182256626,3.6282865E-05,0.00207014848
1.45388496,0.0781350136,0.00173774909,3.34995457E-05,0.00192604668
1.6303699,0.0983499885,0.001767518,3.36771009E-05,0.00177070999
1.87743998,0.148720026,0.00163770979,3.12257762E-05,0.00159837061
2.31560993,0.289450049,0.0016201901,3.15960715E-05,0.00137814763
3.13753009,0.532469988,0.00161397515,3.36627745E-05,0.0011117314
4.30249977,0.632499933,0.00160518999,4.16536495E-05,0.000875860453
5.70249987,0.767499924,0.00186756451,5.62085661E-05,0.000709503773
7.4375,0.967499971,0.00138411217,7.68931422E-05,0.000582600594
9.17749977,0.772500038,0.00127300725,0.000155956979,0.000495307206
