,f,per
0,8.322929671244279e-06,2601.8001046783393
1,1.6645859342488557e-05,102.10738117038902
2,2.4968789013732837e-05,98.60394832161724
3,3.3291718684977114e-05,149.98514763217733
4,4.161464835622139e-05,29.44811773665539
5,4.9937578027465674e-05,70.41155400838936
6,5.826050769870995e-05,2.7007478427256184
7,6.658343736995423e-05,114.15468303915223
8,7.49063670411985e-05,12.07291585151425
9,8.322929671244278e-05,43.75463239415375
10,9.155222638368706e-05,61.59878240676978
11,9.987515605493135e-05,5.901410888918222
12,0.00010819808572617563,16.761690168655914
13,0.0001165210153974199,8.149343757620825
14,0.00012484394506866417,74.86244500786528
15,0.00013316687473990846,0.4206563491334173
16,0.00014148980441115275,8.07346160267671
17,0.000149812734082397,5.537280474487436
18,0.0001581356637536413,28.225332289652517
19,0.00016645859342488556,80.21928728074549
20,0.00017478152309612985,20.686690985417826
21,0.00018310445276737412,23.74927829775774
22,0.0001914273824386184,12.893254886382127
23,0.0001997503121098627,12.33290780156614
24,0.00020807324178110696,24.63984840626465
25,0.00021639617145235125,12.405483847634422
26,0.00022471910112359551,3.251760238790988
27,0.0002330420307948398,6.720023603953543
28,0.00024136496046608407,1.9755676231361634
29,0.00024968789013732833,13.455173912425447
30,0.0002580108198085726,31.712716413902356
31,0.0002663337494798169,9.640963146476098
32,0.0002746566791510612,48.716240060560885
33,0.0002829796088223055,5.550547009246153
34,0.00029130253849354973,11.092995336051306
35,0.000299625468164794,56.67765732272458
36,0.0003079483978360383,15.162578925990369
37,0.0003162713275072826,5.202793379753511
38,0.00032459425717852684,30.04922555049615
39,0.0003329171868497711,126.0856729917867
40,0.0003412401165210154,4.455342647821953
41,0.0003495630461922597,7.418864108590408
42,0.000357885975863504,7.969754177140619
43,0.00036620890553474823,21.878821579995478
44,0.0003745318352059925,30.13629620920439
45,0.0003828547648772368,10.358885136019776
46,0.0003911776945484811,2.8504557507031625
47,0.0003995006242197254,1.7714403858628756
48,0.00040782355389096963,4.098943170911427
49,0.0004161464835622139,1.1859420325048542
50,0.0004244694132334582,27.06700009041727
51,0.0004327923429047025,41.262849614824766
52,0.00044111527257594674,4.16615705794309
53,0.00044943820224719103,39.345821414335624
54,0.0004577611319184353,55.65011677865893
55,0.0004660840615896796,25.043919486121077
56,0.0004744069912609239,30.48784901975507
57,0.00048272992093216814,11.597284697699694
58,0.0004910528506034124,35.555489769282445
59,0.0004993757802746567,38.493818361557295
60,0.000507698709945901,18.3990516530925
61,0.0005160216396171452,33.97999841310916
62,0.0005243445692883896,7.397707982210372
63,0.0005326674989596338,81.18256186079721
64,0.0005409904286308781,14.384337319011316
65,0.0005493133583021224,1.5019253709297344
66,0.0005576362879733666,5.0491559328240045
67,0.000565959217644611,25.043964856537382
68,0.0005742821473158552,28.39184565655957
69,0.0005826050769870995,6.456797080054871
70,0.0005909280066583438,0.8403937398873206
71,0.000599250936329588,10.362439825574814
72,0.0006075738660008324,7.35051050454204
73,0.0006158967956720766,6.1044089888799435
74,0.0006242197253433209,3.613997934869763
75,0.0006325426550145652,10.359034334124319
76,0.0006408655846858094,29.00675655397737
77,0.0006491885143570537,48.29120822203422
78,0.000657511444028298,18.24993362264183
79,0.0006658343736995423,11.928299179506805
80,0.0006741573033707866,4.943025237302052
81,0.0006824802330420308,18.42360482059164
82,0.0006908031627132751,21.787936242549517
83,0.0006991260923845194,9.715919428614628
84,0.0007074490220557637,31.21331213774319
85,0.000715771951727008,10.873112804107658
86,0.0007240948813982522,12.908477153720526
87,0.0007324178110694965,23.163890260802038
88,0.0007407407407407408,23.98132777179774
89,0.000749063670411985,11.651277010313947
90,0.0007573866000832294,2.5390851121872893
91,0.0007657095297544736,16.432727926806255
92,0.0007740324594257179,14.565148469384017
93,0.0007823553890969622,2.0296961409851626
94,0.0007906783187682064,0.13455031151059765
95,0.0007990012484394508,0.3562399522957982
96,0.000807324178110695,44.72721948234534
97,0.0008156471077819393,22.872254268871743
98,0.0008239700374531836,10.085278966631725
99,0.0008322929671244278,13.180996301123827
100,0.0008406158967956721,24.414148768527706
101,0.0008489388264669164,8.52237117754416
102,0.0008572617561381607,9.756667912954049
103,0.000865584685809405,0.21054272446880065
104,0.0008739076154806492,5.653232290040145
105,0.0008822305451518935,6.5564130176852515
106,0.0008905534748231378,17.862845838051765
107,0.0008988764044943821,2.284791176413386
108,0.0009071993341656264,9.143124803907325
109,0.0009155222638368706,1.5237799126352758
110,0.0009238451935081149,11.810781755818295
111,0.0009321681231793592,3.8744311630922863
112,0.0009404910528506035,72.352703240197
113,0.0009488139825218478,17.468340301633987
114,0.000957136912193092,13.278558963304636
115,0.0009654598418643363,6.719680397432132
116,0.0009737827715355806,11.115923304090968
117,0.0009821057012068249,9.670643842753382
118,0.0009904286308780692,10.624928453686664
119,0.0009987515605493133,6.417643591006354
120,0.0010070744902205577,31.54114790985296
121,0.001015397419891802,50.78519973340761
122,0.0010237203495630464,4.896034075762373
123,0.0010320432792342905,16.909803378574043
124,0.0010403662089055348,1.7188224924137212
125,0.0010486891385767792,48.12059433778675
126,0.0010570120682480233,15.778482209158046
127,0.0010653349979192676,30.317323751046104
128,0.001073657927590512,2.8569422379725014
129,0.0010819808572617561,4.328845656383368
130,0.0010903037869330005,29.443204422507264
131,0.0010986267166042448,19.827344988275087
132,0.001106949646275489,8.042598426892917
133,0.0011152725759467333,77.0658113955682
134,0.0011235955056179776,51.481819072276586
135,0.001131918435289222,9.157400103416203
136,0.001140241364960466,18.099159304316206
137,0.0011485642946317104,15.21440190634576
