x,xerr,y,yerr,
0.361462533,0.0365435034,0.000111623565,1.92805646E-06,1.03287139E-05
0.434175491,0.0361694843,0.000138178963,2.41910061E-06,1.50475726E-05
0.506133497,0.0357884914,0.000176298097,3.04133914E-06,2.0598538E-05
0.577340484,0.0354185104,0.000193412008,3.5053738E-06,2.69589491E-05
0.647835016,0.0350760221,0.000227898854,4.0019122E-06,3.41093946E-05
0.717681527,0.0347704887,0.00032708107,5.06941751E-06,4.20351171E-05
0.786961555,0.0345095098,0.000401508441,5.954058E-06,5.07264522E-05
0.855768502,0.0342974663,0.000455493719,6.74302055E-06,6.01791107E-05
0.924201012,0.0341350138,0.00042023565,6.87830243E-06,7.03938567E-05
0.997213006,0.0388770103,0.000372063165,6.42539817E-06,8.21597714E-05
1.09426498,0.0581749678,0.000267630763,4.78115498E-06,9.9119854E-05
1.23005497,0.0776150227,0.000213189371,4.04333741E-06,0.000125610764
1.40515494,0.0974850059,0.000200995433,3.94725339E-06,0.000164540717
1.67998004,0.177339971,0.000161329677,3.17428999E-06,0.000235151063
2.1962049,0.338885009,0.000188552032,3.73119997E-06,0.000400410034
2.91254497,0.377454996,0.000381518767,7.32325907E-06,0.000716306851
3.51749992,0.227499962,0.000918723061,1.74662691E-05,0.00106522464
3.90249991,0.157500029,0.00154171721,2.97371771E-05,0.00131931284
4.19750023,0.137500048,0.00207673898,3.95685383E-05,0.00153104425
4.47249985,0.137500048,0.00266148639,4.76792338E-05,0.0017423
4.72000027,0.109999895,0.00313518709,6.11473079E-05,0.00194489199
4.94250011,0.112499952,0.00358359655,6.75716219E-05,0.00213605515
5.17500019,0.120000124,0.00418672618,7.4597323E-05,0.00234544999
5.41499996,0.119999886,0.00469093863,8.28597913E-05,0.00257221982
5.65499973,0.120000124,0.00516326027,9.13230178E-05,0.00280963443
5.89499998,0.119999886,0.00574655365,0.000101629346,0.00305770966
6.13500023,0.120000124,0.00621266849,0.000111273555,0.00331646111
6.35249996,0.0974998474,0.00828960445,0.000149247906,0.00356062315
6.57999992,0.130000114,0.00572471088,0.000113567665,0.00382430921
6.875,0.164999962,0.00534189353,0.000105277519,0.00418050028
7.23499966,0.194999933,0.00546462508,0.00010823043,0.00463730609
7.71500015,0.285000086,0.00524919992,0.000102880207,0.00528144324
8.38999939,0.389999866,0.00551192043,0.000109956731,0.00625927933
9.29749966,0.517499924,0.00663129194,0.000131295164,0.00770681584
9.89249992,0.0775003433,0.00752651412,0.000431768538,0.00877042767
