x,xerr,y,yerr,
0.351015002,0.0365949869,9.54092975E-05,1.7587065E-06,9.40390964E-05
0.423833996,0.0362240076,0.000163572535,2.93928247E-06,0.000195001689
0.495900512,0.0358424932,0.000229234342,4.09425957E-06,0.000279308151
0.567212999,0.0354700089,0.000209574224,3.80423739E-06,0.000220138594
0.637805998,0.0351229906,0.000248318451,4.49440722E-06,0.000249746663
0.707740486,0.0348114967,0.000357002718,5.64448419E-06,0.000271386554
0.777096033,0.0345440209,0.000420068332,6.39135806E-06,0.000274286256
0.845964551,0.034324497,0.000485909492,7.32012268E-06,0.000281512825
0.91444397,0.0341549814,0.000452388136,7.3862002E-06,0.000274208694
0.987489522,0.0388905406,0.000397366297,6.89668423E-06,0.000276342878
1.08456504,0.0581849813,0.000291230885,5.21127231E-06,0.000274330931
1.22035003,0.0775999427,0.00021950595,4.32894012E-06,0.000266633928
1.39540493,0.0974550247,0.000219430076,4.36249638E-06,0.000250989804
1.69491994,0.202059984,0.000164679484,3.25115343E-06,0.00022720726
2.39349508,0.496515095,0.000144545062,3.30407261E-06,0.000183412776
3.47750521,0.587494969,0.000184039251,5.50534196E-06,0.000137232782
4.71000004,0.644999981,0.000392948452,9.86908617E-06,0.000107220265
5.86250019,0.507499933,0.00118798716,2.37213026E-05,8.91667878E-05
6.86250019,0.492500067,0.00191328814,3.81756472E-05,7.83454016E-05
8.125,0.770000219,0.00113679399,4.11376095E-05,6.84639308E-05
9.43500042,0.539999962,0.00213332218,8.52108715E-05,6.03965709E-05
