x,xerr,y,yerr,
0.366681516,0.0365175009,0.000247736665,4.77388676E-06,0.000182940377
0.439341009,0.0361419916,0.000314341043,5.84928102E-06,0.000237650675
0.564204514,0.0887215137,0.000406216917,7.37167329E-06,0.000334789831
0.687821984,0.0348959863,0.000588920782,1.01932737E-05,0.00045321972
0.757333517,0.0346154869,0.000690182555,1.16645479E-05,0.000520440924
0.826331496,0.0343825221,0.000812791113,1.34203638E-05,0.000589843316
0.894912481,0.0341984928,0.000793570478,1.40526499E-05,0.000661346887
0.965605497,0.0364944935,0.000705468759,1.35591872E-05,0.000737447757
1.04092002,0.0388200283,0.000699467957,1.3846101E-05,0.000821219699
1.13790011,0.058160007,0.000651030219,1.16684078E-05,0.000931996736
1.2542901,0.0582299829,0.000734996924,1.33923877E-05,0.00107190839
1.42962003,0.1171,0.00093998434,1.7006807E-05,0.00128779374
1.60567498,0.0589550138,0.00124242099,2.2066788E-05,0.00152772362
1.72384501,0.0592150092,0.00139639538,2.49435871E-05,0.00169174979
1.84746504,0.0644049644,0.0015685471,2.80321256E-05,0.00186791399
1.97896993,0.0670999289,0.00187728007,3.33689241E-05,0.00206136052
2.11332512,0.0672551394,0.00219031121,3.89577253E-05,0.00226507569
2.24794006,0.0673599243,0.00263305753,5.0128474E-05,0.00247478578
2.47267485,0.157374978,0.00284632854,5.24528514E-05,0.00282888371
2.72003508,0.089985013,0.00358282309,6.58313584E-05,0.0032510513
2.88251495,0.0724949837,0.00426403573,8.47401025E-05,0.00353424065
3.03000498,0.0749950409,0.00483082375,9.19032318E-05,0.00379600306
3.18000007,0.0750000477,0.00497293193,9.77719537E-05,0.00406818232
3.32999992,0.0749999285,0.00555472728,0.000108149703,0.00434597349
3.52999997,0.125,0.00630089827,0.000122827129,0.00472152606
3.73000002,0.0750000477,0.00701722503,0.000134450325,0.00511308154
3.88250017,0.0774999857,0.00736432709,0.000140688237,0.00541525427
4.09749985,0.137500048,0.00777131459,0.000147952815,0.0058459891
4.31750011,0.0824999809,0.00902744289,0.000166974569,0.00630486151
4.53750038,0.137500048,0.00947630685,0.000180741714,0.00676680775
4.75750017,0.0824999809,0.0102262674,0.000196224064,0.00724538602
4.92250013,0.0824999809,0.0108412029,0.000209338003,0.00760808447
5.09500027,0.0899999142,0.0111595113,0.000211462117,0.00799258612
5.27499962,0.0899999142,0.011977613,0.000228196761,0.00840021018
5.54500008,0.180000067,0.0123554673,0.000220826347,0.00901688822
5.84500027,0.120000124,0.013271247,0.000235304324,0.00972889923
6.1500001,0.184999943,0.0144807128,0.000274649879,0.0104597909
6.46500015,0.129999876,0.0142649161,0.000270500896,0.0112402905
6.98999977,0.395000219,0.00987107214,0.00019476359,0.012540305
8.11000061,0.724999905,0.0108604562,0.000276157196,0.0154512282
9.40500069,0.570000172,0.0122456709,0.000279249827,0.019174071
