x,xerr,y,yerr,
0.353695989,0.0182920098,0.00393383903,3.20513827E-05,0.00215347018
0.390187502,0.0181995034,0.00435813237,3.47499554E-05,0.00229525194
0.426491976,0.0181049854,0.00477029383,3.75509044E-05,0.00243202411
0.462606996,0.0180100203,0.0050458652,3.99840319E-05,0.0025639995
0.498530984,0.0179139823,0.00524798967,4.26304578E-05,0.00269170408
0.534265518,0.0178205073,0.0052879001,4.4886081E-05,0.00281536975
0.569813967,0.0177280009,0.00531581417,4.66847232E-05,0.00293560862
0.605182052,0.0176400244,0.00516454084,4.71184103E-05,0.0030527676
0.640376568,0.0175544918,0.00492411572,4.6980862E-05,0.00316694216
0.675405979,0.0174749792,0.00445322366,4.57439673E-05,0.00327797886
0.710281014,0.0174000263,0.00366495829,4.2645861E-05,0.00338707818
0.745011508,0.0173304677,0.00277550332,3.81601167E-05,0.00349358027
0.779608488,0.0172665119,0.0024750249,3.70393354E-05,0.00359796174
0.81408453,0.0172095001,0.00265033008,3.94462113E-05,0.00370044285
0.848451972,0.0171580017,0.00243777223,3.89867237E-05,0.00380103104
0.882722974,0.0171130002,0.0023022762,3.89752277E-05,0.00389985088
0.916910529,0.0170744956,0.0023120211,4.02695914E-05,0.00399739668
0.951026499,0.0170415044,0.00235740398,4.1772757E-05,0.00409288285
0.987514019,0.0194460154,0.00247143605,4.12051122E-05,0.00419406034
1.02637506,0.0194150209,0.0026610794,4.40085787E-05,0.0043003899
1.06519008,0.019399941,0.00281441887,4.66593992E-05,0.00440518372
1.10398006,0.0193900466,0.00309809367,5.02503062E-05,0.00450857403
1.14275503,0.0193849802,0.00317369658,5.22674818E-05,0.0046106521
1.18152499,0.0193850398,0.00345451757,5.59884866E-05,0.00471146544
1.22030997,0.019399941,0.00369113102,5.93138102E-05,0.0048111449
1.25911999,0.0194100142,0.00369574875,6.10362986E-05,0.00490983296
1.29795504,0.0194249749,0.00380947115,6.35297984E-05,0.00500751613
1.33683491,0.0194550157,0.00395691954,6.63387254E-05,0.00510428706
1.37576497,0.0194749832,0.0043330742,7.11332541E-05,0.00520018954
1.41473997,0.0195000172,0.00463325344,7.53684071E-05,0.00529525056
1.45377505,0.0195350647,0.00473374687,7.79228139E-05,0.00538953859
1.49287009,0.0195599794,0.00467206119,7.92810097E-05,0.00548308203
1.5320251,0.0195949674,0.00509836059,8.49712305E-05,0.00557595864
1.57124496,0.0196250081,0.00531092053,8.9189416E-05,0.00566803291
1.61052501,0.0196549892,0.00571880955,9.48886882E-05,0.0057593477
1.64986503,0.01968503,0.00566367852,9.6170239E-05,0.00584740797
1.68926501,0.0197149515,0.00613474613,0.000102165977,0.00594201498
1.72872496,0.0197449923,0.00597979454,0.000102734739,0.00603196025
1.76823497,0.0197650194,0.00601965422,0.000105151092,0.00611915812
1.80779505,0.0197950006,0.00605174247,0.000108701832,0.00620754436
1.84988999,0.022300005,0.00600065943,0.000107249274,0.00630080886
1.89451003,0.0223199725,0.00647861371,0.000117396186,0.00639762077
1.9391799,0.0223500133,0.00687342044,0.000124578029,0.00649575051
1.98389995,0.0223699808,0.00654366519,0.000124317085,0.00659310445
2.02865505,0.0223850012,0.00696313847,0.000131298919,0.00668917922
2.07345009,0.0224100351,0.00739096384,0.000138770905,0.00678459834
2.11827993,0.0224199295,0.00791285466,0.000147520856,0.00687935576
2.16313505,0.0224350691,0.00804199744,0.000154602094,0.00697521959
2.23047018,0.0449000597,0.00821103808,0.000121270379,0.00711259572
2.3203001,0.0449299812,0.00849887822,0.000141812998,0.0072968523
2.41018486,0.044954896,0.00829201285,0.000149096726,0.00747785997
2.50011492,0.0449751616,0.00871957745,0.000155604386,0.00765886763
2.59007025,0.0449799299,0.00921627693,0.000163869146,0.00783646852
2.68003988,0.0449899435,0.00932014827,0.000169757841,0.00801193807
2.77002501,0.0449950695,0.00946801994,0.000178478949,0.00818537269
2.86501503,0.0499949455,0.0104829567,0.00018374309,0.00836608652
2.96500492,0.0499950647,0.0105973948,0.000189099432,0.00855522975
3.06500006,0.0499999523,0.010655066,0.000194567619,0.00873928331
3.16499996,0.0499999523,0.0108979335,0.00020377303,0.00892416388
3.26499987,0.0500000715,0.0112989582,0.00021407957,0.00910691079
3.36500001,0.0499999523,0.0113546737,0.000220449161,0.00928492565
3.46500015,0.0500000715,0.0119159417,0.000232267164,0.00946391188
3.56500006,0.0499999523,0.0122115323,0.000241125032,0.00964100938
3.69000006,0.0750000477,0.0122032724,0.000202328752,0.00985684711
3.84000015,0.0749999285,0.0130257476,0.00021736772,0.0101149166
3.97000003,0.0550000668,0.0132148806,0.000263291877,0.0103357425
4.10750008,0.0824999809,0.0130932014,0.000221446724,0.0105661973
4.27250004,0.0824999809,0.0142090805,0.000238919281,0.010839588
4.4375,0.0824999809,0.0147704892,0.000253583683,0.0111092804
4.60249996,0.0824999809,0.0147193521,0.000262814807,0.0113754617
4.76749992,0.0824999809,0.0147557938,0.000271762372,0.0116383005
4.93249989,0.0824999809,0.0148566822,0.000282774476,0.0118979523
5.10500002,0.0900001526,0.0153932711,0.000286003546,0.0121658724
5.28499985,0.0899999142,0.016544994,0.000308816176,0.012442369
5.46500015,0.0899999142,0.0168123394,0.00032314827,0.012715566
5.64499998,0.0900001526,0.0170589462,0.000337869657,0.0129856113
5.85500002,0.119999886,0.0174045004,0.000309750205,0.0132957101
6.09500027,0.120000124,0.0184433423,0.000334626267,0.0136467097
6.3125,0.0974998474,0.0237666611,0.000443027209,0.0139614213
6.53999996,0.130000114,0.0188402776,0.000359227532,0.0142845074
6.86499977,0.194999933,0.0158191398,0.000293294434,0.0147378789
7.25749969,0.19749999,0.0166207459,0.000332254043,0.0152793955
7.73750019,0.282500267,0.0158914682,0.000311302603,0.0159223303
8.42250061,0.402499676,0.0159669202,0.000318618026,0.0168150179
9.40499973,0.579999924,0.0177285746,0.000365391723,0.0180488098
