TIME,RATE
186550849.4464,0.4869231
186550899.4464,0.5692748
186550949.4464,0.6547783
186550999.4464,0.1089075
186551049.4464,0.1872424
186551099.4464,0.1842959
186551149.4464,0.2222908
186551199.4464,-0.1533096
186551249.4464,0.3085233
186551299.4464,0.3959337
186551349.4464,0.5697886
186551399.4464,0.1921276
186551449.4464,-0.03077505
186551499.4464,0.05356435
186551549.4464,0.006698148
186551599.4464,0.178224
186551649.4464,0.4000194
186551699.4464,0.3573083
186551749.4464,0.6995457
186551799.4464,0.4793603
186551849.4464,0.788182
186551899.4464,0.2283668
186551949.4464,0.4054452
186551999.4464,0.3522764
186552049.4464,0.1864154
186552099.4464,0.3754439
186552149.4464,-0.1542282
186552199.4464,0.2650282
186552249.4464,0.1428917
186552299.4464,0.5846389
186552349.4464,0.3494346
186552399.4464,0.568876
186552449.4464,0.2739301
186552499.4464,0.3616785
186552549.4464,0.2773684
186552599.4464,1.036237
186552649.4464,0.4420424
186552699.4464,1.223821
186552749.4464,0.8888096
186552799.4464,0.7084506
186552849.4464,0.1427873
186552899.4464,0.3942445
186552949.4464,0.2659158
186552999.4464,0.4364621
186553049.4464,0.3233536
186553099.4464,0.3524395
186553149.4464,0.3965592
186553199.4464,0.6166805
186553249.4464,0.6207255
186553299.4464,0.6580728
186553349.4464,0.1411228
186553399.4464,0.2198405
186553449.4464,0.2688406
186553499.4464,0.1405968
186553549.4464,0.3541595
186553599.4464,0.2759633
186553649.4464,0.480921
186553699.4464,0.6132201
186553749.4464,0.5776206
186553799.4464,0.8338534
186553849.4464,0.567965
186553899.4464,0.6546218
186553949.4464,0.697583
186553999.4464,0.7862043
186554049.4464,0.3375486
186554099.4464,-0.06379184
186554149.4464,1.42956
186554199.4464,1.233177
186554249.4464,0.5728617
186554299.4464,0.8808237
186554349.4464,1.01038
186554399.4464,0.8821604
186554449.4464,0.9293808
186554499.4464,0.4142187
186554549.4464,1.275825
186554599.4464,0.8071006
186554649.4464,1.451048
186554699.4464,0.5700685
186554749.4464,0.8840352
186554799.4464,0.8718603
186554849.4464,0.9181533
186554899.4464,1.356491
186554949.4464,1.482447
186554999.4464,1.452253
186555049.4464,1.048622
186555099.4464,0.4862985
186555149.4464,0.06529962
186555199.4464,1.058184
186555249.4464,0.6005828
186555299.4464,0.9348695
186555349.4464,0.6195989
186555399.4464,0.1318984
186555449.4464,0.4380493
186555499.4464,0.2198837
186555549.4464,0.2681996
186555599.4464,0.3489109
186555649.4464,0.09594676
186555699.4464,0.2209436
186555749.4464,0.13147
186555799.4464,0.4850731
186555849.4464,0.4485178
186555899.4464,0.4054585
186555949.4464,0.744149
186555999.4464,1.092987
186556049.4464,0.8274075
186556099.4464,0.8401645
186556149.4464,0.5293154
186556199.4464,0.6993464
186556249.4464,0.7861145
186556299.4464,0.115629
186556349.4464,0.1820547
186556399.4464,-0.1841304
186556449.4464,0.4460564
186556499.4464,0.5744017
186556549.4464,0.8425499
186556599.4464,0.3081052
186556649.4464,0.3521418
186556699.4464,-0.03158726
186556749.4464,0.4428757
186556799.4464,0.3955141
186556849.4464,0.1624123
186556899.4464,0.4803776
186556949.4464,0.1748085
186556999.4464,0.3074403
186557049.4464,0.3082877
186557099.4464,0.01158389
186557149.4464,0.527414
186557199.4464,0.4800995
186557249.4464,0.5274902
186557299.4464,0.9261487
186557349.4464,0.7876259
186557399.4464,0.4407641
186557449.4464,0.2077409
186557499.4464,0.5256554
186557549.4464,0.6551898
186557599.4464,1.278945
186557649.4464,1.013297
186557699.4464,0.9195736
186557749.4464,0.6663105
186557799.4464,0.6618987
186557849.4464,0.8365291
186557899.4464,0.8374479
186557949.4464,0.9416906
186557999.4464,1.48371
186558049.4464,1.017336
186558099.4464,1.093362
186558149.4464,1.19227
186558199.4464,0.8292303
186558249.4464,0.4063651
186558299.4464,0.1748404
186558349.4464,0.2215931
186558399.4464,0.658819
186558449.4464,0.8126062
186558499.4464,0.6607806
186558549.4464,0.8732856
186558599.4464,0.5671086
186558649.4464,0.712887
186558699.4464,0.7934337
186558749.4464,-0.1517506
186558799.4464,0.5280736
186558849.4464,0.5245965
186558899.4464,0.9176058
186558949.4464,0.5370138
186558999.4464,0.7850441
186559049.4464,1.190687
186559099.4464,1.583324
186559149.4464,0.9845955
186559199.4464,0.5730525
186559249.4464,0.1534398
186559299.4464,0.191448
186559349.4464,0.8030697
186559399.4464,1.45584
186559449.4464,0.9675263
186559499.4464,0.9179221
186559549.4464,0.7006465
186559599.4464,0.5462293
186559649.4464,0.8725261
186559699.4464,0.8495789
186559749.4464,0.7878876
186559799.4464,0.6590933
186559849.4464,0.653968
186559899.4464,0.9172872
186559949.4464,0.5723865
186559999.4464,0.874462
186560049.4464,0.970161
186560099.4464,0.8782403
186560149.4464,0.7504358
186560199.4464,0.915663
186560249.4464,0.6205015
186560299.4464,0.5673739
186560349.4464,0.6136827
186560399.4464,0.09982575
186560449.4464,0.5349418
186560499.4464,0.393758
186560549.4464,0.2660823
186560599.4464,0.4800593
186560649.4464,0.3502606
186560699.4464,0.3526272
186560749.4464,0.5712762
186560799.4464,0.5324819
186560849.4464,0.5730648
186560899.4464,1.045265
186560949.4464,0.4926799
186560999.4464,0.2025675
186561049.4464,0.8345875
186561099.4464,0.5670052
186561149.4464,0.8435642
186561199.4464,0.7090694
186561249.4464,1.048981
186561299.4464,0.3520441
186561349.4464,0.5279804
186561399.4464,0.3139193
186561449.4464,0.3933226
186561499.4464,0.6617535
186561549.4464,0.7008957
186561599.4464,0.9708447
186561649.4464,0.6597922
186561699.4464,0.4934036
186561749.4464,0.3936393
186561799.4464,0.9160811
186561849.4464,0.625155
186561899.4464,0.393905
186561949.4464,0.3953386
186561999.4464,0.2200677
186562049.4464,0.6152282
186562099.4464,0.3943243
186562149.4464,0.6560325
186562199.4464,0.829282
186562249.4464,0.1008636
186562299.4464,0.2797964
186562349.4464,1.232912
186562399.4464,0.5462693
186562449.4464,1.059056
186562499.4464,1.006874
186562549.4464,0.523657
186562599.4464,0.1446647
186562649.4464,0.3172364
186562699.4464,0.5708382
186562749.4464,1.321712
186562799.4464,0.2426537
186562849.4464,0.6548822
186562899.4464,0.5355789
186562949.4464,0.8730683
186562999.4464,0.5243002
186563049.4464,0.7645597
186563099.4464,0.8420089
186563149.4464,0.6159996
186563199.4464,1.059916
186563249.4464,0.9237021
186563299.4464,0.7032222
186563349.4464,0.835259
186563399.4464,1.05439
186563449.4464,0.5862237
186563499.4464,0.8618601
186563549.4464,0.7871376
