x,xerr,y,yerr,
0.57741046,0.273504496,5.37511914E-06,1.06127096E-07,5.27504653E-07
1.12551248,0.274597526,6.04487359E-05,1.19711194E-06,5.98648767E-05
1.55700994,0.156899989,0.000241897622,4.51171081E-06,0.000263838097
1.84020495,0.12629503,0.000383696228,7.4305317E-06,0.000428299885
2.10097504,0.134474993,0.00056842278,1.06514199E-05,0.000576017483
2.41526008,0.179810047,0.000764062745,1.47136261E-05,0.000758322363
2.78254008,0.187469959,0.000997782336,1.88222239E-05,0.00095999887
3.14500499,0.174994946,0.00120176666,2.38424709E-05,0.00115951616
3.52250004,0.202499986,0.00144975481,2.71870103E-05,0.00135728426
3.90999985,0.184999943,0.00168696593,3.37250385E-05,0.00155840977
4.2874999,0.192500114,0.00193337782,3.8585491E-05,0.00174762413
4.70499992,0.224999905,0.00212947745,4.09890199E-05,0.00195528846
5.17249966,0.242500067,0.00236474886,4.61644486E-05,0.00218557892
5.69499969,0.279999971,0.00250654295,4.99770977E-05,0.00243999669
6.26000023,0.285000086,0.00311707961,6.18596023E-05,0.00271410285
7.01500034,0.470000029,0.0028520159,5.68446121E-05,0.00305500044
8.25250053,0.767500162,0.00296585518,7.22512559E-05,0.00361406058
9.5,0.479999542,0.00339677162,0.000129745997,0.0042398856
